accuracy,accuracy-train,model,call,features,train data,test data,time
0.88331569664902998,0.90429818159703212,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn ahp anad ap apah apbh ar awah awan awbh awbn,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 17:20:09
0.88275132275132273,0.93934729064039413,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn ahp anad ap apah apbh ar awah awan awbh awbn,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 17:22:06
0.8871957671957672,0.90768488110442136,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn ahp anad ap ar bpahal bpbhal bwahal bwanal bwbhal bwbnal,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 17:28:32
0.88874779541446203,0.92194626892902753,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn ahp anad ap ar bpahal bpbhal bwahal bwanal bwbhal bwbnal,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 17:30:30
0.89382716049382716,0.92173721340388004,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn ahp anad ap apah apbh ar awah awan awbh awbn bpahal bpbhal bwahal bwanal bwbhal bwbnal,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 17:36:40
0.89410934744268078,0.955779054916986,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn ahp anad ap apah apbh ar awah awan awbh awbn bpahal bpbhal bwahal bwanal bwbhal bwbnal,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 17:40:21
0.89375661375661375,0.92173341239433193,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn ahp anad ap apah apbh ar awah awan awbh awbn bpahal bpbhal bwahal bwanal bwbhal bwbnal,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 17:45:37
0.89410934744268078,0.955779054916986,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn ahp anad ap apah apbh ar awah awan awbh awbn bpahal bpbhal bwahal bwanal bwbhal bwbnal,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 17:49:22
0.89396825396825397,0.92171060633704316,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn ahp anad ap apah apbh awah awan awbh awbn bpahal bpbhal br bwahal bwanal bwbhal bwbnal,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 17:58:11
0.8931922398589065,0.9558702791461412,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn ahp anad ap apah apbh awah awan awbh awbn bpahal bpbhal br bwahal bwanal bwbhal bwbnal,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 18:01:44
0.89368606701940034,0.92188545277625733,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn ahp anad ap apah apbh awah awan awbh awbn bpahal bpbhal brwp bwahal bwanal bwbhal bwbnal,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 18:07:29
0.8943915343915344,0.95576765188834156,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn ahp anad ap apah apbh awah awan awbh awbn bpahal bpbhal brwp bwahal bwanal bwbhal bwbnal,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 18:11:11
0.89629629629629626,0.92383156966490299,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 18:16:06
0.89481481481481484,0.9587666484218208,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 18:19:54
0.89855379188712525,0.92427628778203486,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal ccb,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 18:26:56
0.89608465608465604,0.95866782217356927,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal ccb,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 18:30:56
0.89869488536155206,0.92428388980113119,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal ccb crwc,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 18:38:22
0.89650793650793648,0.95872863832633948,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal ccb crwc,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 18:42:28
0.89883597883597888,0.92433330292525695,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal ccb crwcwp,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 18:49:49
0.89728395061728394,0.95878565346956146,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal ccb crwcwp,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 18:54:05
0.90031746031746029,0.92584990573496317,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal ccb dhfe,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 19:39:43
0.89989417989417986,0.95913914735753814,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal ccb dhfe,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 19:58:01
0.89784832451499119,0.92499847959618076,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal ccb dhfesf,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-27 18:31:28
0.89770723104056438,0.95897190293742018,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal ccb dhfesf,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-27 18:56:16
0.90031746031746029,0.92588031381134828,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal ccb dhfe,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-27 19:48:59
0.89989417989417986,0.95913914735753814,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal ccb dhfe,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-27 20:13:39
0.89869488536155206,0.92488444930973668,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal ccb dhfesm,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-28 12:07:51
0.89686067019400351,0.95905172413793105,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal ccb dhfesm,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-28 12:31:04
0.90052910052910051,0.92584610472541506,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal ccb dhfe,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-28 13:30:54
0.89989417989417986,0.95913914735753814,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal ccb dhfe,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-28 13:54:42
0.88550264550264546,0.90584139147357534,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn ahp anad ap apah apbh ar awah awan awbh awbn dhfe,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-28 15:04:21
0.8859964726631393,0.93986422793894053,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn ahp anad ap apah apbh ar awah awan awbh awbn dhfe,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-28 15:26:15
0.8847266313932981,0.90470108860913456,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn ahp anad ap apah apbh ar awah awan awbh awbn dhfesm,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-28 17:38:35
0.88345679012345679,0.93953734111780085,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn ahp anad ap apah apbh ar awah awan awbh awbn dhfesm,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-28 17:58:07
0.89820105820105822,0.92496046950069943,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal ccb dhfesf,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-30 10:40:36
0.89770723104056438,0.9590365200997385,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal ccb dhfesf,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-30 11:05:07
0.90017636684303348,0.92590311986863716,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal ccb dhfe,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-30 11:57:22
0.89989417989417986,0.95913914735753814,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal ccb dhfe,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-30 12:22:02
0.88543209876543205,0.90582998844493101,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn ahp anad ap apah apbh ar awah awan awbh awbn dhfe,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-30 13:19:11
0.8859964726631393,0.93986422793894053,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn ahp anad ap apah apbh ar awah awan awbh awbn dhfe,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-30 13:42:21
0.8835273368606702,0.90474670072371222,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn ahp anad ap apah apbh ar awah awan awbh awbn dhfesf,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-30 15:34:40
0.88388007054673723,0.93954494313689718,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn ahp anad ap apah apbh ar awah awan awbh awbn dhfesf,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-30 15:54:07
0.9003880070546737,0.92584610472541506,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal ccb dhfe,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-12-04 18:18:27
0.89975308641975305,0.92598294106914791,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal ccb dhfe,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-12-04 21:28:12
0.89975308641975305,0.95975110989478807,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal ccb dhfe,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-12-04 21:52:40
